Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[748]    0.0    0.00    0.00       1         Catch::TagAliasRegistry::add(char const*, char const*, Catch::SourceLineInfo const&) [748]
                0.00    0.00       1/1           Catch::ResultBuilder::reconstructExpression() const [820]
-----------------------------------------------
                0.00    0.00       1/1           Catch::TagAliasRegistry::~TagAliasRegistry() [1342]
[749]    0.0    0.00    0.00       1         Catch::TagAliasRegistry::get() [749]
                0.00    0.00       1/2           Catch::ConsoleReporter::printTestCaseAndSectionHeader() [644]
-----------------------------------------------
                0.00    0.00       1/1           Catch::ConsoleReporter::findMax(unsigned int&, unsigned int&, unsigned int&) [1330]
[750]    0.0    0.00    0.00       1         Catch::TestCaseTracking::TrackerContext::currentTracker() [750]
-----------------------------------------------
                0.00    0.00       1/1           Catch::makeReporter(Catch::Ptr<Catch::Config> const&) [733]
[751]    0.0    0.00    0.00       1         Catch::getResultCapture() [751]
                0.00    0.00      25/41          Catch::getCurrentMutableContext() [131]
                0.00    0.00      25/30          Catch::Config::~Config() [182]
-----------------------------------------------
                0.00    0.00       1/1           Catch::RunContext::runTest(Catch::TestCase const&) <cycle 1> [172]
[752]    0.0    0.00    0.00       1         Catch::IReporterRegistry::~IReporterRegistry() [752]
-----------------------------------------------
                0.00    0.00       1/1           Catch::runTests(Catch::Ptr<Catch::Config> const&) [1759]
[753]    0.0    0.00    0.00       1         Catch::ITagAliasRegistry::~ITagAliasRegistry() [753]
                0.00    0.00       1/1           Catch::TagAliasRegistry::add(char const*, char const*, Catch::SourceLineInfo const&) [748]
-----------------------------------------------
                0.00    0.00       1/1           ____C_A_T_C_H____T_E_S_T____6() [1042]
[754]    0.0    0.00    0.00       1         Catch::ITestCaseRegistry::~ITestCaseRegistry() [754]
-----------------------------------------------
                0.00    0.00       1/1           bool __gnu_cxx::operator==<Catch::MessageInfo*, std::vector<Catch::MessageInfo, std::allocator<Catch::MessageInfo> > >(__gnu_cxx::__normal_iterator<Catch::MessageInfo*, std::vector<Catch::MessageInfo, std::allocator<Catch::MessageInfo> > > const&, __gnu_cxx::__normal_iterator<Catch::MessageInfo*, std::vector<Catch::MessageInfo, std::allocator<Catch::MessageInfo> > > const&) <cycle 1> [419]
[755]    0.0    0.00    0.00       1         Catch::MultipleReporters::sectionStarting(Catch::SectionInfo const&) [755]
-----------------------------------------------
                                   1             Catch::MultipleReporters::testCaseStarting(Catch::TestCaseInfo const&) <cycle 1> [756]
                                   1             bool __gnu_cxx::operator==<Catch::MessageInfo*, std::vector<Catch::MessageInfo, std::allocator<Catch::MessageInfo> > >(__gnu_cxx::__normal_iterator<Catch::MessageInfo*, std::vector<Catch::MessageInfo, std::allocator<Catch::MessageInfo> > > const&, __gnu_cxx::__normal_iterator<Catch::MessageInfo*, std::vector<Catch::MessageInfo, std::allocator<Catch::MessageInfo> > > const&) <cycle 1> [419]
[756]    0.0    0.00    0.00       1+1       Catch::MultipleReporters::testCaseStarting(Catch::TestCaseInfo const&) <cycle 1> [756]
                                   1             Catch::RunContext::runTest(Catch::TestCase const&) <cycle 1> [172]
                                   1             Catch::MultipleReporters::testCaseStarting(Catch::TestCaseInfo const&) <cycle 1> [756]
-----------------------------------------------
                                   1             Catch::MultipleReporters::assertionStarting(Catch::AssertionInfo const&) <cycle 1> [757]
                                   1             bool __gnu_cxx::operator==<Catch::MessageInfo*, std::vector<Catch::MessageInfo, std::allocator<Catch::MessageInfo> > >(__gnu_cxx::__normal_iterator<Catch::MessageInfo*, std::vector<Catch::MessageInfo, std::allocator<Catch::MessageInfo> > > const&, __gnu_cxx::__normal_iterator<Catch::MessageInfo*, std::vector<Catch::MessageInfo, std::allocator<Catch::MessageInfo> > > const&) <cycle 1> [419]
[757]    0.0    0.00    0.00       1+1       Catch::MultipleReporters::assertionStarting(Catch::AssertionInfo const&) <cycle 1> [757]
                                   1             Catch::RunContext::runTest(Catch::TestCase const&) <cycle 1> [172]
                                   1             Catch::MultipleReporters::assertionStarting(Catch::AssertionInfo const&) <cycle 1> [757]
-----------------------------------------------
                                   1             Catch::MultipleReporters::testGroupStarting(Catch::GroupInfo const&) <cycle 1> [758]
                                   1             bool __gnu_cxx::operator==<Catch::MessageInfo*, std::vector<Catch::MessageInfo, std::allocator<Catch::MessageInfo> > >(__gnu_cxx::__normal_iterator<Catch::MessageInfo*, std::vector<Catch::MessageInfo, std::allocator<Catch::MessageInfo> > > const&, __gnu_cxx::__normal_iterator<Catch::MessageInfo*, std::vector<Catch::MessageInfo, std::allocator<Catch::MessageInfo> > > const&) <cycle 1> [419]
[758]    0.0    0.00    0.00       1+1       Catch::MultipleReporters::testGroupStarting(Catch::GroupInfo const&) <cycle 1> [758]
                                   1             Catch::RunContext::runTest(Catch::TestCase const&) <cycle 1> [172]
                                   1             Catch::MultipleReporters::testGroupStarting(Catch::GroupInfo const&) <cycle 1> [758]
-----------------------------------------------
                                   1             Catch::RunContext::runTest(Catch::TestCase const&) <cycle 1> [172]
[759]    0.0    0.00    0.00       1         Catch::MultipleReporters::noMatchingTestCases(std::string const&) <cycle 1> [759]
                                   1             Catch::Option<Catch::TagAlias>::Option(Catch::TagAlias const&) <cycle 1> [298]
-----------------------------------------------
                0.00    0.00       1/1           Catch::RunContext::handleFatalErrorCondition(std::string const&) [639]
[760]    0.0    0.00    0.00       1         Catch::IStreamingReporter::IStreamingReporter() [760]
                0.00    0.00       4/2100        std::vector<IntElement, std::allocator<IntElement> >::operator=(std::vector<IntElement, std::allocator<IntElement> > const&) <cycle 1> [350]
-----------------------------------------------
                0.00    0.00       1/1           Catch::CumulativeReporterBase::sectionStarting(Catch::SectionInfo const&) [646]
[761]    0.0    0.00    0.00       1         Catch::IExceptionTranslator::~IExceptionTranslator() [761]
-----------------------------------------------
                0.00    0.00       1/1           Catch::IConfig::IConfig() [1641]
[762]    0.0    0.00    0.00       1         Catch::StreamingReporterBase::StreamingReporterBase(Catch::ReporterConfig const&) [762]
                0.00    0.00       2/143         Catch::Clara::addOptName(Catch::Clara::CommandLine<Catch::ConfigData>::Arg&, std::string const&) [27]
                0.00    0.00       1/2100        void Catch::Clara::CommandLine<Catch::ConfigData>::ArgBuilder::bind<Catch::ConfigData>(bool Catch::ConfigData::*) <cycle 1> [73]
                0.00    0.00       1/22          void Catch::Clara::CommandLine<Catch::ConfigData>::ArgBuilder::bind<Catch::ConfigData, bool>(void (*)(Catch::ConfigData&, bool), std::string const&) [233]
-----------------------------------------------
                0.00    0.00       1/1           Catch::ConsoleReporter::~ConsoleReporter() [745]
[763]    0.0    0.00    0.00       1         Catch::StreamingReporterBase::~StreamingReporterBase() [763]
-----------------------------------------------
                0.00    0.00       1/1           Catch::Session::applyCommandLine(int, char const* const*, Catch::Session::OnUnusedOptions::DoWhat) <cycle 1> [66]
[764]    0.0    0.00    0.00       1         Catch::getMutableRegistryHub() [764]
                0.00    0.00       1/11          Catch::AutoReg::~AutoReg() [335]
-----------------------------------------------
                0.00    0.00       1/1           Catch::TestCaseTracking::TrackerBase::close() [165]
[765]    0.0    0.00    0.00       1         Catch::CumulativeReporterBase::Node<Catch::TestCaseStats, Catch::CumulativeReporterBase::SectionNode>::~Node() [765]
                0.00    0.00       4/2100        __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >::difference_type __gnu_cxx::operator-<std::string const*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > > const&) <cycle 1> [264]
-----------------------------------------------
                0.00    0.00       1/1           Catch::createReporter(std::string const&, Catch::Ptr<Catch::Config> const&) [739]
[766]    0.0    0.00    0.00       1         Catch::CumulativeReporterBase::Node<Catch::TestGroupStats, Catch::CumulativeReporterBase::Node<Catch::TestCaseStats, Catch::CumulativeReporterBase::SectionNode> >::~Node() [766]
                0.00    0.00       3/3           unsigned int* std::__uninitialized_move_if_noexcept_a<unsigned int*, unsigned int*, std::allocator<unsigned int> >(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&) [634]
                0.00    0.00       1/2100        bool __gnu_cxx::operator==<Catch::MessageInfo*, std::vector<Catch::MessageInfo, std::allocator<Catch::MessageInfo> > >(__gnu_cxx::__normal_iterator<Catch::MessageInfo*, std::vector<Catch::MessageInfo, std::allocator<Catch::MessageInfo> > > const&, __gnu_cxx::__normal_iterator<Catch::MessageInfo*, std::vector<Catch::MessageInfo, std::allocator<Catch::MessageInfo> > > const&) <cycle 1> [419]
-----------------------------------------------
                0.00    0.00       1/1           Catch::ConsoleReporter::~ConsoleReporter() [745]
[767]    0.0    0.00    0.00       1         Catch::CumulativeReporterBase::~CumulativeReporterBase() [767]
-----------------------------------------------
                0.00    0.00       1/1           Catch::makeReporter(Catch::Ptr<Catch::Config> const&) [733]
[768]    0.0    0.00    0.00       1         Catch::RegistrarForTagAliases::RegistrarForTagAliases(char const*, char const*, Catch::SourceLineInfo const&) [768]
-----------------------------------------------
                0.00    0.00       1/1           Catch::Ptr<Catch::TestCaseTracking::ITracker>::operator=(Catch::TestCaseTracking::ITracker*) [1497]
[769]    0.0    0.00    0.00       1         Catch::Ptr<Catch::TestCaseTracking::ITracker>::swap(Catch::Ptr<Catch::TestCaseTracking::ITracker>&) [769]
-----------------------------------------------
                0.00    0.00       1/1           Catch::IShared::IShared() [1646]
[770]    0.0    0.00    0.00       1         Catch::Ptr<Catch::TestCaseTracking::ITracker>::Ptr(Catch::TestCaseTracking::ITracker*) [770]
                0.00    0.00       1/18          bool __gnu_cxx::operator< <Catch::TestCase*, std::vector<Catch::TestCase, std::allocator<Catch::TestCase> > >(__gnu_cxx::__normal_iterator<Catch::TestCase*, std::vector<Catch::TestCase, std::allocator<Catch::TestCase> > > const&, __gnu_cxx::__normal_iterator<Catch::TestCase*, std::vector<Catch::TestCase, std::allocator<Catch::TestCase> > > const&) [262]
-----------------------------------------------
                0.00    0.00       1/1           Catch::Context::Context() [1639]
[771]    0.0    0.00    0.00       1         Catch::Ptr<Catch::TestCaseTracking::ITracker>::~Ptr() [771]
                0.00    0.00       1/18          __gnu_cxx::__normal_iterator<Catch::MessageInfo const*, std::vector<Catch::MessageInfo, std::allocator<Catch::MessageInfo> > >::difference_type __gnu_cxx::operator-<Catch::MessageInfo const*, std::vector<Catch::MessageInfo, std::allocator<Catch::MessageInfo> > >(__gnu_cxx::__normal_iterator<Catch::MessageInfo const*, std::vector<Catch::MessageInfo, std::allocator<Catch::MessageInfo> > > const&, __gnu_cxx::__normal_iterator<Catch::MessageInfo const*, std::vector<Catch::MessageInfo, std::allocator<Catch::MessageInfo> > > const&) [263]
